#It			x			f_x
0		0.5702568224709528		1.08299711831044e-07
1		0.5712568224709528		1.0818109241581292e-07
2		0.5732568224709528		1.0794404893446086e-07
3		0.5772568224709528		1.0747074336819672e-07
4		0.5852568224709528		1.0652725782142501e-07
5		0.6012568224709528		1.0465278907088261e-07
6		0.6332568224709528		1.0095386094160117e-07
7		0.6972568224709528		9.37560421686736e-08
8		0.8252568224709528		8.016055455316475e-08
9		1.081256822470953		5.617017895285945e-08
10		1.593256822470953		2.099182565992834e-08
11		2.617256822470953		1.8447075467835324e-09
Value for new a : 1.593256822470953 and new b : 4.665256822470953 after bounding phase method for 11 iterations
