Continue Solving part - 5 with Interval Halving Method 
 a : 1.593256822470953 
 b : 4.665256822470953 
#It			a			b			x_m
0			1.593256822470953			3.129256822470953			2.3612568224709527
1			1.9772568224709528			2.745256822470953			2.3612568224709527
2			2.169256822470953			2.553256822470953			2.3612568224709527
3			2.265256822470953			2.457256822470953			2.3612568224709527
4			2.3612568224709527			2.457256822470953			2.4092568224709527
5			2.3612568224709527			2.4092568224709527			2.3852568224709527
6			2.3852568224709527			2.4092568224709527			2.3972568224709527
7			2.3852568224709527			2.3972568224709527			2.391256822470953
8			2.388256822470953			2.3942568224709526			2.391256822470953
9			2.391256822470953			2.3942568224709526			2.3927568224709526
10			2.391256822470953			2.3927568224709526			2.392006822470953
11			2.392006822470953			2.3927568224709526			2.3923818224709525
Value for new a : 2.392006822470953 and new b : 2.3927568224709526 after interval halving method
