Solving part with Bounding Phase Method- 7 
 a : 0 
 b : 0 
 delta : 1e-12 
#It			x			f_x
0		0.3509		0.0134
1		0.3509		0.0134
2		0.3509		0.0134
3		0.3509		0.0134
4		0.3509		0.0134
5		0.3509		0.0134
6		0.3509		0.0134
7		0.3509		0.0134
8		0.3509		0.0134
9		0.3509		0.0134
10		0.3509		0.0134
11		0.3509		0.0134
12		0.3509		0.0134
13		0.3509		0.0134
14		0.3509		0.0134
15		0.3509		0.0134
16		0.3509		0.0134
17		0.3509		0.0134
18		0.3509		0.0134
19		0.3509		0.0134
20		0.3509		0.0134
21		0.3509		0.0134
22		0.3509		0.0134
23		0.3509		0.0134
24		0.351		0.0134
25		0.351		0.0134
26		0.351		0.0134
27		0.3511		0.0134
28		0.3512		0.0134
29		0.3515		0.0134
30		0.352		0.0134
31		0.3531		0.0134
32		0.3552		0.0134
33		0.3595		0.0134
34		0.3681		0.0134
35		0.3853		0.0134
36		0.4197		0.0134
37		0.4884		0.0134
38		0.6258		0.0134
39		0.9007		0.0134
40		1.4504		0.0134
41		2.55		0.0134
42		4.749		0.0134
43		9.147		0.0134
44		17.9431		0.0134
45		35.5353		0.0134
46		70.7197		0.0134
47		141.0884		0.0134
48		281.8259		0.0134
49		563.3009		0.0134
50		1126.2508		0.0134
51		2252.1507		0.0134
52		4503.9506		0.0134
53		9007.5502		0.0134
54		18014.7494		0.0134
55		36029.148		0.0134
56		72057.945		0.0134
57		144115.539		0.0134
58		288230.7271		0.0134
59		576461.1032		0.0134
60		1152921.8555		0.0134
61		2305843.3601		0.0134
62		4611686.3694		0.0134
63		9223372.3878		0.0134
64		18446744.4246		0.0134
65		36893488.4984		0.0134
66		73786976.6458		0.0134
67		147573952.9406		0.0134
68		295147905.5303		0.0134
69		590295810.7096		0.0134
70		1180591621.0683		0.0134
71		2361183241.7858		0.0134
72		4722366483.2206		0.0134
73		9444732966.0902		0.0134
74		18889465931.8295		0.0134
75		37778931863.3081		0.0134
76		75557863726.2653		0.0134
77		151115727452.1796		0.0134
78		302231454904.0082		0.0134
79		604462909807.6655		0.0134
80		1208925819614.98		0.0134
81		2417851639229.6094		0.0134
82		4835703278458.867		0.0134
83		9671406556917.383		0.0134
84		19342813113834.414		0.0134
85		38685626227668.484		0.0134
86		77371252455336.62		0.0134
87		154742504910672.88		0.0134
88		309485009821345.4		0.0134
89		618970019642690.5		0.0134
90		1237940039285380.5		0.0134
91		2475880078570761.0		0.0134
92		4951760157141522.0		0.0134
93		9903520314283044.0		0.0134
94		1.980704062856609e+16		0.0134
95		3.961408125713218e+16		0.0134
96		7.922816251426435e+16		0.0134
97		1.584563250285287e+17		0.0134
98		3.169126500570574e+17		0.0134
99		6.338253001141148e+17		0.0134
100		1.2676506002282296e+18		0.0134
101		2.5353012004564593e+18		0.0134
102		5.070602400912919e+18		0.0134
103		1.0141204801825837e+19		0.0134
104		2.0282409603651674e+19		0.0134
105		4.056481920730335e+19		0.0134
106		8.11296384146067e+19		0.0134
107		1.622592768292134e+20		0.0134
108		3.245185536584268e+20		0.0134
109		6.490371073168536e+20		0.0134
110		1.2980742146337071e+21		0.0134
111		2.5961484292674143e+21		0.0134
112		5.192296858534829e+21		0.0134
113		1.0384593717069657e+22		0.0134
114		2.0769187434139314e+22		0.0134
115		4.153837486827863e+22		0.0134
116		8.307674973655726e+22		0.0134
117		1.661534994731145e+23		0.0134
118		3.32306998946229e+23		0.0134
119		6.64613997892458e+23		0.0134
120		1.329227995784916e+24		0.0134
121		2.658455991569832e+24		0.0134
122		5.316911983139664e+24		0.0134
123		1.0633823966279329e+25		0.0134
124		2.1267647932558658e+25		0.0134
125		4.2535295865117316e+25		0.0134
126		8.507059173023463e+25		0.0134
127		1.7014118346046926e+26		0.0134
128		3.402823669209385e+26		0.0134
129		6.80564733841877e+26		0.0134
130		1.361129467683754e+27		0.0134
131		2.722258935367508e+27		0.0134
132		5.444517870735016e+27		0.0134
133		1.0889035741470033e+28		0.0134
134		2.1778071482940066e+28		0.0134
135		4.355614296588013e+28		0.0134
136		8.711228593176026e+28		0.0134
137		1.7422457186352052e+29		0.0134
138		3.4844914372704105e+29		0.0134
139		6.968982874540821e+29		0.0134
140		1.3937965749081642e+30		0.0134
141		2.7875931498163284e+30		0.0134
142		5.575186299632657e+30		0.0134
143		1.1150372599265314e+31		0.0134
144		2.2300745198530627e+31		0.0134
145		4.460149039706125e+31		0.0134
146		8.92029807941225e+31		0.0134
147		1.78405961588245e+32		0.0134
148		3.5681192317649e+32		0.0134
149		7.1362384635298e+32		0.0134
150		1.42724769270596e+33		0.0134
151		2.85449538541192e+33		0.0134
152		5.70899077082384e+33		0.0134
153		1.141798154164768e+34		0.0134
154		2.283596308329536e+34		0.0134
155		4.567192616659072e+34		0.0134
156		9.134385233318145e+34		0.0134
157		1.826877046663629e+35		0.0134
158		3.653754093327258e+35		0.0134
159		7.307508186654516e+35		0.0134
